"ID","Date","Umpire","Home Team","Away Team","Teams","Home Score","Away Score","Called Pitches","Called Wrong","Accuracy","Consistency","Favor [Home]","Total Run Impact"
"633488","2021-06-29","Fieldin Culbreth","OAK","TEX","OAKTEX","4","5","142","3","97.9","100.0","0.19","0.20"
"633495","2021-06-29","Mark Ripperger","PHI","MIA","PHIMIA","4","3","157","9","94.3","95.3","-0.59","0.96"
"633496","2021-06-29","Jim Reynolds","BOS","KC","BOSKC","7","6","162","10","93.8","97.3","-0.89","2.07"
"633497","2021-06-29","Dan Bellino","TOR","SEA","TORSEA","9","3","147","12","91.8","97.9","-0.05","1.27"
"633508","2021-06-29","Roberto Ortiz","STL","ARI","STLARI","3","2","166","8","95.2","96.2","-0.24","0.59"
"633587","2021-06-29","Adam Beck","ATL","NYM","ATLNYM","3","4","128","13","89.8","95.7","-0.39","2.92"
"633450","2021-06-28","Jeff Nelson","MIL","CHC","MILCHC","14","4","169","11","93.5","96.4","-0.26","0.94"
"633458","2021-06-28","Angel Hernandez","LAD","SF","LADSF","3","2","146","6","95.9","95.5","0.93","1.05"
"633465","2021-06-28","Rob Drake","COL","PIT","COLPIT","2","0","122","13","89.3","91.9","1.12","2.15"
"633466","2021-06-28","Ryan Wills","CLE","DET","CLEDET","13","5","142","5","96.5","97.8","-0.19","0.79"
"633475","2021-06-28","Todd Tichenor","BOS","KC","BOSKC","6","5","138","8","94.2","95.8","-0.49","0.92"
"633483","2021-06-28","Kerwin Danley","HOU","BAL","HOUBAL","7","9","219","13","94.1","95.3","1.09","2.41"
"633490","2021-06-28","Jansen Visconti","STL","ARI","STLARI","7","1","166","9","94.6","100.0","0.23","1.03"
"633601","2021-06-28","Scott Barry","NYY","LAA","NYYLAA","3","5","147","13","91.2","88.8","-0.97","1.92"
"633867","2021-06-28","Quinn Wolcott","CIN","PHI","CINPHI","12","4","149","7","95.3","99.0","0.13","0.45"
"634620","2021-06-28","Nestor Ceja","WSH","NYM","WSHNYM","8","4","136","15","89.0","94.1","0.13","1.69"
"633459","2021-06-27","Gabe Morales","TB","LAA","TBLAA","4","6","151","8","94.7","100.0","0.68","1.08"
"633472","2021-06-27","Ryan Blakney","LAD","CHC","LADCHC","7","1","127","9","92.9","95.0","0.44","1.01"
"633473","2021-06-27","Chris Guccione","MIN","CLE","MINCLE","8","2","165","9","94.5","95.7","0.17","1.60"
"633477","2021-06-27","Chris Segal","BOS","NYY","BOSNYY","9","2","162","7","95.7","98.1","-0.04","0.89"
"633482","2021-06-27","Tripp Gibson","STL","PIT","STLPIT","2","7","153","4","97.4","98.0","0.48","0.48"
"633486","2021-06-27","Andy Fletcher","MIL","COL","MILCOL","5","0","160","12","92.5","96.5","0.68","1.28"
"633489","2021-06-27","Marvin Hudson","MIA","WSH","MIAWSH","1","5","134","12","91.0","96.6","-0.02","1.71"
"633493","2021-06-27","Mike Estabrook","CIN","ATL","CINATL","0","4","161","9","94.4","99.1","0.56","1.16"
"633494","2021-06-27","Jim Wolf","DET","HOU","DETHOU","2","1","176","13","92.6","93.3","-0.33","2.31"
"633499","2021-06-27","Tom Hallion","CWS","SEA","CWSSEA","7","5","157","8","94.9","99.1","-0.24","1.31"
"633504","2021-06-27","Ryan Additon","NYM","PHI","NYMPHI","2","4","130","4","96.9","96.6","0.52","0.82"
"633515","2021-06-27","Bruce Dreckman","TOR","BAL","TORBAL","5","2","162","16","90.1","98.3","-0.64","3.90"
"633516","2021-06-27","Pat Hoberg","TEX","KC","TEXKC","4","1","133","7","94.7","97.7","0.95","1.39"
"633527","2021-06-27","Tim Timmons","SF","OAK","SFOAK","2","6","141","12","91.5","95.6","-0.90","1.75"
"633544","2021-06-27","Ted Barrett","SD","ARI","SDARI","5","4","142","10","93.0","99.0","-0.03","1.46"
"633500","2021-06-26","Lance Barrett","SF","OAK","SFOAK","6","5","199","13","93.5","95.7","-0.55","1.48"
"633501","2021-06-26","Phil Cuzzi","CWS","SEA","CWSSEA","2","3","151","9","94.0","99.0","0.10","1.24"
"633509","2021-06-26","Mike Muchlinski","DET","HOU","DETHOU","2","3","130","10","92.3","97.8","-0.23","0.75"
"633510","2021-06-26","Laz Diaz","CIN","ATL","CINATL","4","1","138","11","92.0","93.9","0.31","1.23"
"633512","2021-06-26","Lance Barksdale","SD","ARI","SDARI","1","10","169","12","92.9","95.7","-0.24","1.45"
"633518","2021-06-26","John Libka","MIL","COL","MILCOL","10","4","167","6","96.4","96.6","0.18","0.40"
"633520","2021-06-26","Joe West","TOR","BAL","TORBAL","12","4","150","15","90.0","95.1","0.53","1.53"
"633525","2021-06-26","Brian Knight","TB","LAA","TBLAA","13","3","149","13","91.3","89.2","-0.69","1.70"
"633531","2021-06-26","Jordan Baker","BOS","NYY","BOSNYY","4","2","157","19","87.9","91.6","0.09","2.16"
"633534","2021-06-26","Chris Conroy","TEX","KC","TEXKC","8","0","174","11","93.7","96.7","0.06","1.16"
"633539","2021-06-26","Doug Eddings","NYM","PHI","NYMPHI","4","3","126","12","90.5","93.9","0.14","1.10"
"633552","2021-06-26","Vic Carapazza","MIA","WSH","MIAWSH","3","2","129","11","91.5","96.5","0.39","1.28"
"633562","2021-06-26","Jeremy Riggs","LAD","CHC","LADCHC","3","2","149","5","96.6","100.0","-0.01","0.67"
"633589","2021-06-26","Nick Mahrley","STL","PIT","STLPIT","3","1","131","6","95.4","97.6","0.33","0.87"
"633492","2021-06-25","Stu Scheurwater","SD","ARI","SDARI","11","5","177","14","92.1","92.9","0.10","2.28"
"633498","2021-06-25","Hunter Wendelstedt","STL","PIT","STLPIT","4","5","182","14","92.3","94.8","0.63","1.42"
"633521","2021-06-25","Manny Gonzalez","CIN","ATL","CINATL","2","3","137","9","93.4","97.8","0.04","0.76"
"633523","2021-06-25","Alfonso Marquez","SF","OAK","SFOAK","2","0","120","10","91.7","93.8","-0.05","1.02"
"633535","2021-06-25","Bill Miller","TB","LAA","TBLAA","4","3","133","10","92.5","95.5","0.63","1.00"
"633536","2021-06-25","Edwin Moscoso","TOR","BAL","TORBAL","5","6","170","8","95.3","94.9","-0.14","0.85"
"633543","2021-06-25","Mark Carlson","BOS","NYY","BOSNYY","5","3","161","10","93.8","97.3","-0.16","1.54"
"633545","2021-06-25","Dan Bellino","NYM","PHI","NYMPHI","2","1","134","12","91.0","93.8","0.11","1.60"
"633555","2021-06-25","Ramon De Jesus","MIN","CLE","MINCLE","8","7","115","4","96.5","97.1","0.03","0.34"
"633556","2021-06-25","Ben May","TEX","KC","TEXKC","9","4","136","9","93.4","100.0","-0.07","1.03"
"633591","2021-06-25","Roberto Ortiz","MIA","WSH","MIAWSH","11","2","171","10","94.2","97.3","-0.03","1.64"
"633599","2021-06-25","Dan Iassogna","MIL","COL","MILCOL","5","4","159","10","93.7","93.8","0.78","1.93"
"633608","2021-06-25","D.J. Reyburn","LAD","CHC","LADCHC","6","2","174","8","95.4","90.6","0.68","0.80"
"633620","2021-06-25","Cory Blaser","CWS","SEA","CWSSEA","3","9","174","9","94.8","95.7","0.40","1.03"
"634515","2021-06-25","Jeremie Rehak","NYM","PHI","NYMPHI","1","2","108","5","95.4","97.3","0.91","0.97"
"633502","2021-06-24","Quinn Wolcott","STL","PIT","STLPIT","2","8","177","7","96.0","96.6","-0.61","1.05"
"633503","2021-06-24","Scott Barry","TEX","OAK","TEXOAK","1","5","162","9","94.4","93.1","0.13","1.53"
"633505","2021-06-24","Brian O'Nora","LAD","CHC","LADCHC","0","4","165","14","91.5","97.0","0.33","1.83"
"633514","2021-06-24","Ryan Wills","CIN","ATL","CINATL","5","3","153","12","92.2","97.2","-0.16","1.66"
"633517","2021-06-24","Mark Ripperger","TB","BOS","TBBOS","1","0","142","6","95.8","95.0","-0.57","1.11"
"633538","2021-06-24","Alan Porter","MIN","CLE","MINCLE","1","4","142","7","95.1","98.9","-0.51","1.56"
"633548","2021-06-24","Jansen Visconti","MIA","WSH","MIAWSH","3","7","168","13","92.3","93.0","0.23","2.21"
"633559","2021-06-24","Alex Tosi","NYY","KC","NYYKC","8","1","174","5","97.1","99.2","0.06","0.53"
"633560","2021-06-24","Nic Lentz","TOR","BAL","TORBAL","9","0","158","4","97.5","98.2","-0.27","0.53"
"633564","2021-06-24","Nestor Ceja","DET","HOU","DETHOU","3","12","173","5","97.1","100.0","1.38","2.14"
"633513","2021-06-23","Mike Estabrook","MIA","TOR","MIATOR","1","3","143","7","95.1","94.8","0.27","1.06"
"633524","2021-06-23","Tom Hallion","TB","BOS","TBBOS","8","2","199","18","91.0","91.1","-0.24","2.17"
"633541","2021-06-23","Bruce Dreckman","DET","STL","DETSTL","6","2","174","13","92.5","92.3","1.04","1.84"
"633546","2021-06-23","Carlos Torres","PHI","WSH","PHIWSH","12","13","204","10","95.1","98.6","-0.47","1.28"
"633551","2021-06-23","Gabe Morales","NYY","KC","NYYKC","6","5","190","6","96.8","95.7","-0.16","1.16"
"633553","2021-06-23","Andy Fletcher","TEX","OAK","TEXOAK","5","3","126","8","93.7","97.6","-0.89","1.08"
"633561","2021-06-23","Ron Kulpa","NYM","ATL","NYMATL","7","3","185","10","94.6","97.8","0.16","1.48"
"633568","2021-06-23","Adam Beck","BAL","HOU","BALHOU","0","13","162","10","93.8","94.4","-0.64","0.95"
"633569","2021-06-23","Marvin Hudson","PIT","CWS","PITCWS","3","4","158","15","90.5","91.7","-0.05","2.01"
"633570","2021-06-23","Ryan Additon","LAA","SF","LAASF","3","9","184","9","95.1","98.4","-0.07","0.97"
"633578","2021-06-23","Ryan Blakney","ARI","MIL","ARIMIL","2","3","152","6","96.1","99.0","-0.84","0.96"
"633614","2021-06-23","Chris Guccione","SEA","COL","SEACOL","2","5","143","8","94.4","94.1","-0.87","0.87"
"633627","2021-06-23","James Hoye","SD","LAD","SDLAD","5","3","154","8","94.8","95.3","0.38","0.71"
"633519","2021-06-22","Phil Cuzzi","TB","BOS","TBBOS","5","9","197","15","92.4","94.2","-0.92","2.16"
"633526","2021-06-22","Joe West","DET","STL","DETSTL","8","2","171","6","96.5","97.4","-1.21","1.45"
"633528","2021-06-22","Mark Wegner","SEA","COL","SEACOL","2","1","121","6","95.0","96.4","-0.66","0.65"
"633532","2021-06-22","John Libka","TEX","OAK","TEXOAK","6","13","165","7","95.8","99.1","0.73","1.00"
"633537","2021-06-22","Tripp Gibson","CHC","CLE","CHCCLE","7","1","113","7","93.8","98.7","0.05","1.45"
"633540","2021-06-22","Chris Segal","SD","LAD","SDLAD","3","2","160","14","91.3","93.3","-0.03","1.62"
"633547","2021-06-22","Ted Barrett","BAL","HOU","BALHOU","1","3","165","15","90.9","95.8","0.62","2.26"
"633549","2021-06-22","Tim Timmons","PHI","WSH","PHIWSH","2","3","179","13","92.7","94.8","-0.87","2.13"
"633571","2021-06-22","Laz Diaz","MIA","TOR","MIATOR","1","2","114","8","93.0","95.8","0.10","0.85"
"633572","2021-06-22","Vic Carapazza","PIT","CWS","PITCWS","6","3","142","11","92.3","96.7","-0.60","1.56"
"633580","2021-06-22","Jim Wolf","MIN","CIN","MINCIN","7","10","171","12","93.0","95.9","0.40","1.23"
"633603","2021-06-22","Jeremy Riggs","ARI","MIL","ARIMIL","0","5","168","7","95.8","100.0","0.11","0.94"
"633621","2021-06-22","Brian Knight","NYY","KC","NYYKC","5","6","181","14","92.3","95.9","0.06","2.15"
"633670","2021-06-22","Doug Eddings","LAA","SF","LAASF","0","5","149","16","89.3","88.9","0.95","2.86"
"633750","2021-06-22","Pat Hoberg","NYM","ATL","NYMATL","0","3","153","2","98.7","100.0","0.40","0.46"
"633533","2021-06-21","D.J. Reyburn","ARI","MIL","ARIMIL","5","1","152","10","93.4","96.1","0.73","2.29"
"633542","2021-06-21","Nick Mahrley","CHC","CLE","CHCCLE","0","4","142","10","93.0","97.8","0.06","1.25"
"633588","2021-06-21","Mike Muchlinski","MIN","CIN","MINCIN","7","5","231","16","93.1","96.8","0.20","2.83"
"633605","2021-06-21","Dan Iassogna","TEX","OAK","TEXOAK","8","3","169","13","92.3","97.2","0.13","1.74"
"633651","2021-06-21","Jordan Baker","SD","LAD","SDLAD","6","2","167","13","92.2","96.3","0.02","1.25"
"633747","2021-06-21","Angel Hernandez","BAL","HOU","BALHOU","2","10","198","14","92.9","98.5","0.72","1.79"
"633760","2021-06-21","Ben May","NYM","ATL","NYMATL","4","2","101","8","92.1","97.4","0.65","0.90"
"633899","2021-06-21","Chris Conroy","NYM","ATL","NYMATL","0","1","124","13","89.5","96.7","0.57","1.46"
"633550","2021-06-20","Lance Barrett","PIT","CLE","PITCLE","1","2","117","15","87.2","100.0","0.17","2.07"
"633554","2021-06-20","Edwin Moscoso","SEA","TB","SEATB","6","2","135","7","94.8","93.6","1.08","1.60"
"633557","2021-06-20","Chad Fairchild","WSH","NYM","WSHNYM","5","2","108","11","89.8","97.2","-0.42","1.23"
"633558","2021-06-20","Sam Holbrook","KC","BOS","KCBOS","7","3","142","14","90.1","96.0","-0.27","1.50"
"633563","2021-06-20","Fieldin Culbreth","LAA","DET","LAADET","3","5","195","15","92.3","97.7","0.16","3.51"
"633565","2021-06-20","Chad Whitson","ATL","STL","ATLSTL","1","0","96","6","93.8","96.7","0.10","0.59"
"633566","2021-06-20","David Rackley","SD","CIN","SDCIN","3","2","137","14","89.8","91.5","-0.45","1.39"
"633567","2021-06-20","Manny Gonzalez","COL","MIL","COLMIL","6","7","151","8","94.7","91.3","0.89","1.18"
"633574","2021-06-20","Adam Beck","TEX","MIN","TEXMIN","2","4","144","4","97.2","100.0","0.00","0.52"
"633575","2021-06-20","John Tumpane","NYY","OAK","NYYOAK","2","1","137","8","94.2","97.0","-0.78","1.50"
"633582","2021-06-20","Bill Miller","ARI","LAD","ARILAD","8","9","175","10","94.3","95.7","-1.30","2.23"
"633602","2021-06-20","Ramon De Jesus","HOU","CWS","HOUCWS","8","2","186","12","93.5","96.9","-1.42","4.33"
"633610","2021-06-20","Hunter Wendelstedt","ATL","STL","ATLSTL","1","9","114","13","88.6","89.2","-0.32","2.00"
"633611","2021-06-20","Greg Gibson","SF","PHI","SFPHI","11","2","120","5","95.8","97.5","0.06","0.41"
"633629","2021-06-20","Stu Scheurwater","CHC","MIA","CHCMIA","2","0","124","8","93.5","98.8","0.01","1.34"
"633636","2021-06-20","Jerry Meals","BAL","TOR","BALTOR","4","7","151","12","92.1","99.0","0.59","2.59"
"633573","2021-06-19","Roberto Ortiz","BAL","TOR","BALTOR","7","10","158","8","94.9","97.2","-0.28","1.28"
"633576","2021-06-19","Alex Tosi","HOU","CWS","HOUCWS","7","3","153","6","96.1","94.0","-0.49","0.69"
"633577","2021-06-19","Ryan Wills","COL","MIL","COLMIL","5","6","158","16","89.9","88.8","-0.33","1.93"
"633583","2021-06-19","CB Bucknor","WSH","NYM","WSHNYM","6","2","100","8","92.0","96.2","0.89","1.75"
"633585","2021-06-19","Nestor Ceja","KC","BOS","KCBOS","1","7","163","13","92.0","97.4","-0.22","1.77"
"633590","2021-06-19","Alfonso Marquez","PIT","CLE","PITCLE","6","3","174","7","96.0","98.3","-0.19","0.68"
"633592","2021-06-19","Dan Merzel","SF","PHI","SFPHI","6","13","181","6","96.7","96.6","-1.09","1.18"
"633594","2021-06-19","Cory Blaser","TEX","MIN","TEXMIN","2","3","116","10","91.4","90.1","-0.22","0.80"
"633597","2021-06-19","Ryan Additon","SD","CIN","SDCIN","7","5","169","10","94.1","91.4","0.73","1.75"
"633598","2021-06-19","Doug Eddings","ARI","LAD","ARILAD","3","9","181","17","90.6","91.2","0.42","2.73"
"633606","2021-06-19","Sean Barber","NYY","OAK","NYYOAK","7","5","160","14","91.3","94.1","-0.08","2.10"
"633613","2021-06-19","Shane Livensparger","CHC","MIA","CHCMIA","1","11","133","10","92.5","94.9","-0.60","1.35"
"633650","2021-06-19","James Hoye","LAA","DET","LAADET","8","3","156","10","93.6","93.9","-0.13","1.09"
"633661","2021-06-19","Nic Lentz","SEA","TB","SEATB","6","5","161","10","93.8","98.0","-0.13","1.07"
"634647","2021-06-19","Adam Hamari","WSH","NYM","WSHNYM","1","5","121","12","90.1","91.5","-0.13","1.63"
"633579","2021-06-18","Tom Hallion","TEX","MIN","TEXMIN","5","7","172","14","91.9","94.2","0.23","1.55"
"633584","2021-06-18","Carlos Torres","PIT","CLE","PITCLE","11","10","169","9","94.7","99.1","-0.61","1.03"
"633593","2021-06-18","Jansen Visconti","BAL","TOR","BALTOR","7","1","154","8","94.8","96.2","-0.24","0.77"
"633596","2021-06-18","Larry Vanover","SD","CIN","SDCIN","8","2","185","12","93.5","94.5","-0.21","1.62"
"633600","2021-06-18","Mark Ripperger","SF","PHI","SFPHI","5","3","133","4","97.0","97.8","0.26","0.49"
"633604","2021-06-18","Gabe Morales","ARI","LAD","ARILAD","0","3","169","11","93.5","88.7","-0.40","1.63"
"633607","2021-06-18","John Libka","ATL","STL","ATLSTL","9","1","144","10","93.1","98.0","1.65","2.67"
"633609","2021-06-18","Bruce Dreckman","NYY","OAK","NYYOAK","3","5","139","11","92.1","96.7","-0.50","0.96"
"633615","2021-06-18","Quinn Wolcott","SEA","TB","SEATB","5","1","121","9","92.6","95.9","0.47","1.03"
"633616","2021-06-18","Mike Estabrook","COL","MIL","COLMIL","6","5","149","5","96.6","96.9","0.31","0.55"
"633618","2021-06-18","Kerwin Danley","WSH","NYM","WSHNYM","1","0","145","10","93.1","92.9","0.88","1.69"
"633638","2021-06-18","Angel Hernandez","CHC","MIA","CHCMIA","2","10","176","14","92.0","93.4","-0.78","2.17"
"633654","2021-06-18","Ryan Blakney","LAA","DET","LAADET","11","3","168","7","95.8","99.1","0.44","1.29"
"633683","2021-06-18","Jim Wolf","KC","BOS","KCBOS","5","3","156","9","94.2","98.1","1.05","2.02"
"633702","2021-06-18","Alan Porter","HOU","CWS","HOUCWS","2","1","143","6","95.8","97.6","0.36","0.77"
"633617","2021-06-17","David Rackley","SD","CIN","SDCIN","6","4","158","10","93.7","99.1","-0.77","1.14"
"633622","2021-06-17","Phil Cuzzi","SF","ARI","SFARI","10","3","123","10","91.9","96.6","-0.69","1.07"
"633623","2021-06-17","Jeff Nelson","COL","MIL","COLMIL","7","3","143","9","93.7","99.0","0.32","0.98"
"633624","2021-06-17","Jeremy Riggs","LAA","DET","LAADET","7","5","135","9","93.3","97.7","-0.19","0.98"
"633633","2021-06-17","Chad Fairchild","TOR","NYY","TORNYY","4","8","159","11","93.1","95.4","-0.15","2.15"
"633641","2021-06-17","Mike Muchlinski","CLE","BAL","CLEBAL","10","3","152","14","90.8","91.8","-0.55","1.20"
"633687","2021-06-17","Mark Wegner","HOU","CWS","HOUCWS","10","2","141","4","97.2","98.9","-0.14","0.33"
"633691","2021-06-17","Todd Tichenor","ATL","STL","ATLSTL","4","0","141","10","92.9","91.8","-0.96","1.40"
"633692","2021-06-17","Tripp Gibson","NYM","CHC","NYMCHC","0","2","118","5","95.8","98.6","-0.20","0.38"
"633697","2021-06-17","Joe West","SEA","TB","SEATB","6","5","165","15","90.9","99.0","1.16","1.55"
"633612","2021-06-16","Marvin Hudson","KC","DET","KCDET","5","6","166","4","97.6","100.0","0.44","0.51"
"633619","2021-06-16","Vic Carapazza","HOU","TEX","HOUTEX","8","4","159","11","93.1","97.4","-1.14","1.65"
"633628","2021-06-16","Ramon De Jesus","WSH","PIT","WSHPIT","3","1","128","11","91.4","91.0","-0.22","0.84"
"633630","2021-06-16","Lance Barrett","NYM","CHC","NYMCHC","6","3","153","8","94.8","95.2","0.08","1.07"
"633632","2021-06-16","Brian Knight","OAK","LAA","OAKLAA","8","4","123","8","93.5","92.9","0.00","1.37"
"633634","2021-06-16","Fieldin Culbreth","CWS","TB","CWSTB","8","7","148","13","91.2","88.2","-0.28","1.45"
"633645","2021-06-16","Adam Beck","SF","ARI","SFARI","13","7","186","13","93.0","96.7","-1.06","1.75"
"633658","2021-06-16","Will Little","SEA","MIN","SEAMIN","2","7","142","6","95.8","99.0","0.22","0.82"
"633659","2021-06-16","Sam Holbrook","CLE","BAL","CLEBAL","8","7","162","5","96.9","96.0","-0.40","0.46"
"633665","2021-06-16","Chad Whitson","MIL","CIN","MILCIN","1","2","144","10","93.1","97.1","0.11","0.98"
"633677","2021-06-16","Manny Gonzalez","LAD","PHI","LADPHI","0","2","137","13","90.5","92.7","-0.83","1.64"
"633695","2021-06-16","CB Bucknor","TOR","NYY","TORNYY","2","3","132","8","93.9","93.4","0.45","0.96"
"633706","2021-06-16","Kyle McCrady","COL","SD","COLSD","8","7","163","13","92.0","96.3","0.05","1.31"
"633708","2021-06-16","Lance Barksdale","ATL","BOS","ATLBOS","8","10","178","12","93.3","95.8","-0.39","1.57"
"633709","2021-06-16","Ryan Additon","STL","MIA","STLMIA","1","0","105","7","93.3","98.4","-0.04","0.98"
"633626","2021-06-15","Greg Gibson","SEA","MIN","SEAMIN","10","0","149","10","93.3","94.1","0.65","1.65"
"633653","2021-06-15","Adam Hamari","TOR","NYY","TORNYY","5","6","181","6","96.7","96.9","-0.29","0.64"
"633656","2021-06-15","Edwin Moscoso","OAK","LAA","OAKLAA","6","4","141","2","98.6","100.0","-0.01","0.18"
"633675","2021-06-15","Ryan Wills","LAD","PHI","LADPHI","5","3","151","5","96.7","97.8","-0.29","1.12"
"633676","2021-06-15","James Hoye","CWS","TB","CWSTB","3","0","144","11","92.4","93.6","0.39","1.37"
"633679","2021-06-15","Cory Blaser","SF","ARI","SFARI","9","8","152","10","93.4","94.9","0.37","1.26"
"633681","2021-06-15","Alfonso Marquez","NYM","CHC","NYMCHC","3","2","132","8","93.9","96.5","-0.05","1.23"
"633684","2021-06-15","Alex Tosi","WSH","PIT","WSHPIT","8","1","132","11","91.7","98.7","0.12","1.79"
"633694","2021-06-15","Chris Guccione","STL","MIA","STLMIA","2","1","156","10","93.6","97.1","0.35","1.06"
"633701","2021-06-15","Bill Miller","COL","SD","COLSD","8","4","147","8","94.6","95.7","-0.53","1.46"
"633714","2021-06-15","Tim Timmons","MIL","CIN","MILCIN","1","2","190","8","95.8","98.3","-0.35","2.22"
"633724","2021-06-15","Stu Scheurwater","ATL","BOS","ATLBOS","8","10","156","7","95.5","94.1","-0.67","1.87"
"633755","2021-06-15","John Tumpane","KC","DET","KCDET","3","4","144","9","93.8","95.8","0.35","1.04"
"633769","2021-06-15","Nestor Ceja","CLE","BAL","CLEBAL","7","2","164","10","93.9","97.2","-0.68","1.24"
"633829","2021-06-15","Jerry Meals","HOU","TEX","HOUTEX","6","3","182","12","93.4","96.6","1.11","2.41"
"633652","2021-06-14","Mike Estabrook","LAD","PHI","LADPHI","3","1","147","6","95.9","95.8","1.14","1.47"
"633655","2021-06-14","Sean Barber","KC","DET","KCDET","3","10","173","7","96.0","100.0","-0.06","1.49"
"633673","2021-06-14","Ryan Blakney","CWS","TB","CWSTB","2","5","126","6","95.2","97.7","0.04","0.69"
"633678","2021-06-14","Carlos Torres","NYM","CHC","NYMCHC","5","2","137","8","94.2","94.9","0.04","0.78"
"633680","2021-06-14","John Libka","MIL","CIN","MILCIN","2","10","176","7","96.0","97.5","-0.57","0.96"
"633693","2021-06-14","Alan Porter","WSH","PIT","WSHPIT","3","2","132","7","94.7","96.7","0.12","0.52"
"633700","2021-06-14","Roberto Ortiz","BOS","TOR","BOSTOR","2","1","115","9","92.2","96.1","0.71","1.13"
"633703","2021-06-14","Doug Eddings","COL","SD","COLSD","3","2","126","13","89.7","88.2","-0.04","1.17"
"633705","2021-06-14","Jim Wolf","CLE","BAL","CLEBAL","4","3","119","6","95.0","100.0","-0.34","1.03"
"633716","2021-06-14","Dan Merzel","SEA","MIN","SEAMIN","4","3","142","14","90.1","98.9","0.21","1.35"
"633727","2021-06-14","Larry Vanover","STL","MIA","STLMIA","4","2","135","11","91.9","89.5","0.57","1.60"
"633729","2021-06-14","Nic Lentz","OAK","LAA","OAKLAA","8","5","185","10","94.6","94.2","0.30","1.02"
"633734","2021-06-14","Tom Hallion","SF","ARI","SFARI","5","2","154","17","89.0","94.8","0.70","3.35"
"633688","2021-06-13","Pat Hoberg","DET","CWS","DETCWS","1","4","136","6","95.6","97.7","0.01","0.57"
"633689","2021-06-13","Mike Muchlinski","CHC","STL","CHCSTL","2","0","138","9","93.5","94.0","0.16","0.98"
"633690","2021-06-13","D.J. Reyburn","CLE","SEA","CLESEA","2","6","156","10","93.6","98.1","-0.23","0.97"
"633696","2021-06-13","Rob Drake","ARI","LAA","ARILAA","3","10","142","13","90.8","92.4","0.61","2.14"
"633707","2021-06-13","Shane Livensparger","OAK","KC","OAKKC","6","3","161","14","91.3","98.1","0.14","1.41"
"633710","2021-06-13","Mark Carlson","WSH","SF","WSHSF","5","0","136","13","90.4","94.3","0.17","2.42"
"633711","2021-06-13","Gabe Morales","CIN","COL","CINCOL","6","2","153","8","94.8","95.5","1.24","1.96"
"633713","2021-06-13","Dan Bellino","MIL","PIT","MILPIT","5","2","148","14","90.5","96.7","0.75","1.65"
"633715","2021-06-13","Todd Tichenor","PHI","NYY","PHINYY","7","0","120","7","94.2","100.0","-0.11","1.45"
"633719","2021-06-13","Joe West","LAD","TEX","LADTEX","5","3","145","13","91.0","92.0","0.05","2.11"
"633722","2021-06-13","Laz Diaz","NYM","SD","NYMSD","3","7","151","16","89.4","98.0","0.19","1.60"
"633728","2021-06-13","Jansen Visconti","BOS","TOR","BOSTOR","4","18","160","2","98.8","99.1","0.09","0.21"
"633737","2021-06-13","Quinn Wolcott","TB","BAL","TBBAL","7","1","139","7","95.0","97.0","0.25","0.82"
"633749","2021-06-13","Adam Beck","MIN","HOU","MINHOU","3","14","154","4","97.4","97.5","0.40","0.40"
"633805","2021-06-13","Mark Wegner","MIA","ATL","MIAATL","4","6","152","10","93.4","91.6","-1.18","1.90"
"633698","2021-06-12","Chris Segal","WSH","SF","WSHSF","1","2","139","5","96.4","97.0","-0.25","0.57"
"633699","2021-06-12","Nick Mahrley","TB","BAL","TBBAL","5","4","149","13","91.3","96.0","-0.34","1.37"
"633704","2021-06-12","Ramon De Jesus","MIA","ATL","MIAATL","4","2","118","12","89.8","95.8","0.95","1.14"
"633712","2021-06-12","Will Little","ARI","LAA","ARILAA","7","8","163","6","96.3","98.1","-0.31","0.80"
"633718","2021-06-12","Ted Barrett","OAK","KC","OAKKC","11","2","186","19","89.8","92.6","0.68","2.67"
"633721","2021-06-12","Andy Fletcher","DET","CWS","DETCWS","2","15","213","12","94.4","98.7","0.54","1.62"
"633723","2021-06-12","Edwin Moscoso","LAD","TEX","LADTEX","1","12","175","9","94.9","97.4","-0.84","1.09"
"633725","2021-06-12","Chad Fairchild","CLE","SEA","CLESEA","5","4","186","12","93.5","98.4","0.00","2.32"
"633726","2021-06-12","David Rackley","MIL","PIT","MILPIT","7","4","186","11","94.1","93.4","-0.27","2.38"
"633730","2021-06-12","Marvin Hudson","CIN","COL","CINCOL","10","3","145","10","93.1","96.0","-0.91","1.82"
"633732","2021-06-12","Jeff Nelson","NYM","SD","NYMSD","4","1","111","9","91.9","95.5","0.58","0.95"
"633736","2021-06-12","Jeremie Rehak","MIN","HOU","MINHOU","5","2","142","16","88.7","86.4","1.05","2.24"
"633740","2021-06-12","Sam Holbrook","CHC","STL","CHCSTL","7","2","169","11","93.5","96.6","0.19","1.21"
"633745","2021-06-12","Jordan Baker","WSH","SF","WSHSF","2","0","100","6","94.0","100.0","0.21","0.81"
"633751","2021-06-12","Vic Carapazza","BOS","TOR","BOSTOR","2","7","162","8","95.1","96.6","0.02","1.21"
"633763","2021-06-12","Chad Whitson","PHI","NYY","PHINYY","8","7","189","10","94.7","91.9","-0.17","1.13"
"633717","2021-06-11","Lance Barksdale","OAK","KC","OAKKC","4","3","130","5","96.2","97.7","-0.03","0.42"
